,Unnamed: 0,playlist,name,followers,num_songs,av_song_pop,pct_explicit,avg_dur,av_artist_followers,pop_pct,rap_pct,rock_pct,hip_hop_pct,country_pct,metal_pct,indie_folk_pct,rnb_pct,edm_pct,classical_pct,jazz_pct,popular_artist_pct,top_3_artist_av_pop,top_artist_pop,Demi Lovato,Lil Wayne,BeyoncÌÄå©,Selena Gomez,SZA,Marshmello,Coldplay,Kanye West,Kygo,Dua Lipa,XXXTENTACION,Sia,Camila Cabello,Migos,Gucci Mane,Imagine Dragons,Rihanna,Travis Scott,Maroon 5,Taylor Swift,The Weeknd,Ty Dolla $ign,Nicki Minaj,Daddy Yankee,Young Thug,Lil Uzi Vert,Kendrick Lamar,Eminem,Chris Brown,Future,Justin Bieber,J Balvin,Sam Smith,21 Savage,Ozuna,Bad Bunny,Khalid,Ed Sheeran,Drake,Post Malone
0,0,37i9dQZF1DXcBWIGoYBM5M,Today's Top Hits,18123888.0,50,82.38,0.34,208120.76,2755345.4,0.8,0.36,0.0,0.12,0.0,0.0,0.08,0.02,0.22,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1,1,37i9dQZF1DWXDAhqlN7e6W,This Is: Max Martin,15685.0,44,55.5227272727,0.113636363636,220925.454545,3990445.0909090913,0.9772727272730001,0.272727272727,0.227272727273,0.13636363636399998,0.0,0.0454545454545,0.0,0.204545454545,0.022727272727299998,0.0,0.0,0.75,95.6666666667,97.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,37i9dQZF1DX7Q7o98uPeg1,Funkst,397098.0,100,32.87,0.09,241358.44,319004.99,0.12,0.5,0.03,0.27,0.0,0.01,0.13,0.03,0.46,0.0,0.08,0.08,88.3333333333,93.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,37i9dQZF1DX3LyU0mhfqgP,Out Now,439685.0,55,71.72727272729999,0.181818181818,207392.236364,1022414.4363636364,0.654545454545,0.07272727272730001,0.0181818181818,0.0181818181818,0.0,0.0,0.23636363636399998,0.0909090909091,0.2,0.0,0.0,0.6,95.6666666667,97.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,37i9dQZF1DX35oM5SPECmN,HIIT Workout,712771.0,50,59.06,0.12,223608.12,3322068.86,0.9,0.24,0.34,0.1,0.0,0.0,0.4,0.22,0.06,0.0,0.0,0.62,96.3333333333,99.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,5,37i9dQZF1DX7Axsg3uaDZb,Top Tracks of 2016 - USA,5211.0,100,69.13,0.45,218167.32,4829858.64,0.94,0.45,0.07,0.25,0.0,0.0,0.08,0.06,0.19,0.0,0.0,0.94,99.3333333333,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6,6,37i9dQZF1DWWoCDtOBjhpE,Top Female Artists of 2016 - USA,0.0,20,65.6,0.2,228151.5,5095632.5,1.0,0.15,0.0,0.1,0.0,0.0,0.1,0.15,0.0,0.0,0.0,1.0,94.6666666667,95.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,37i9dQZF1DX4nYqGKSH0ld,4th of July Party,2687665.0,62,70.935483871,0.04838709677419999,209994.645161,3720910.096774194,0.8064516129029999,0.193548387097,0.225806451613,0.0806451612903,0.0161290322581,0.0,0.16129032258099998,0.0161290322581,0.193548387097,0.0,0.0161290322581,0.8709677419349999,99.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
8,8,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,1554376.0,95,70.8736842105,0.136842105263,193911.957895,1028009.4736842107,0.663157894737,0.0631578947368,0.0421052631579,0.0105263157895,0.0,0.0,0.147368421053,0.0105263157895,0.315789473684,0.0,0.0,0.547368421053,95.6666666667,97.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,7qLIVhpCFAiX1Teqf3L6Y4,Happy Birthday Cheryl!,207.0,30,32.4,0.0,219342.466667,1471919.566666667,0.833333333333,0.2,0.1,0.133333333333,0.0,0.0,0.06666666666669999,0.2,0.0333333333333,0.0,0.0,0.3,92.6666666667,95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,37i9dQZF1DWZlgc9GYP9tb,Hurry Home,18979.0,31,43.6129032258,0.0645161290323,206616.322581,3548537.677419355,0.935483870968,0.12903225806500002,0.16129032258099998,0.0322580645161,0.0322580645161,0.0,0.0645161290323,0.16129032258099998,0.0645161290323,0.0,0.0,0.8064516129029999,97.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,11,37i9dQZF1DX3rxVfibe1L0,Mood Booster,163128.0,55,73.5272727273,0.109090909091,200833.854545,1253097.3272727274,0.690909090909,0.145454545455,0.145454545455,0.0181818181818,0.0,0.0,0.109090909091,0.0545454545455,0.309090909091,0.0,0.0,0.7272727272730001,96.0,99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,12,37i9dQZF1DWU13kKnk03AP,Daily Lift,977992.0,51,74.6666666667,0.176470588235,199154.666667,1371456.9215686277,0.843137254902,0.156862745098,0.0980392156863,0.0,0.0,0.0,0.196078431373,0.0588235294118,0.254901960784,0.0,0.0,0.725490196078,95.6666666667,97.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,37i9dQZF1DX5CdVP4rz81C,Fresh & Chill,125090.0,58,70.0172413793,0.172413793103,201738.93103399998,855085.0689655172,0.586206896552,0.103448275862,0.0172413793103,0.0,0.0,0.0,0.258620689655,0.0689655172414,0.362068965517,0.0,0.0,0.586206896552,93.0,93.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,37i9dQZF1DX1dvMSwf27JO,Study Break,397468.0,57,61.2807017544,0.157894736842,208040.122807,1643983.0175438598,0.859649122807,0.08771929824560001,0.0701754385965,0.017543859649099998,0.0,0.0,0.245614035088,0.035087719298199996,0.140350877193,0.0,0.0,0.7894736842110001,96.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,15,37i9dQZF1DX70RN3TfWWJh,Workout,129752.0,50,74.96,0.08,201452.46,2304169.4,0.82,0.14,0.1,0.02,0.0,0.0,0.16,0.1,0.22,0.0,0.0,0.84,96.3333333333,97.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,37i9dQZF1DX2i24iHGhL24,Single. + Loving it.,513.0,41,56.3658536585,0.341463414634,216106.29268299998,3262847.0,1.0,0.39024390243900003,0.19512195122,0.243902439024,0.0243902439024,0.0,0.121951219512,0.43902439024400003,0.0243902439024,0.0,0.0,0.829268292683,94.3333333333,95.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,5cdRxEiQmawJaraYYEF7Di,#SundayFunday,122885.0,53,54.66037735850001,0.056603773584900006,224977.584906,3295939.4339622636,0.9245283018870001,0.320754716981,0.28301886792500003,0.11320754717,0.0,0.0188679245283,0.18867924528299998,0.28301886792500003,0.056603773584900006,0.0,0.0,0.8679245283020001,94.0,95.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,5LtwydYUv9Um4D2toY3Wzh,Singing in the Shower...,3102.0,41,57.9756097561,0.19512195122,234887.82926799997,4197958.390243903,0.951219512195,0.21951219512200001,0.121951219512,0.0731707317073,0.0,0.0,0.0975609756098,0.21951219512200001,0.0243902439024,0.0,0.0,0.829268292683,97.0,99.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,19,37i9dQZF1DWSTMvoYNwNlb,"Songs For You, Not Your Parents",55842.0,100,35.78,0.06,219394.33,2447677.62,0.87,0.2,0.27,0.07,0.01,0.02,0.29,0.07,0.1,0.0,0.0,0.43,96.3333333333,97.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,37i9dQZF1DWWGeEU3DbvDJ,Billboard Music Awards 2016,695527.0,40,59.1,0.25,219775.5,6225095.75,0.95,0.275,0.125,0.175,0.025,0.0,0.0,0.15,0.05,0.0,0.0,0.925,99.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,21,0tdTsuJmnf6cRE22DMcgIq,The 2016 AMAs,79592.0,35,60.4571428571,0.2,222629.14285700003,5388072.714285715,1.0,0.2,0.228571428571,0.0,0.0,0.0,0.0285714285714,0.114285714286,0.114285714286,0.0,0.0,0.9714285714290001,95.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,2FmMinHNFfX3Apt34AwEqc,Top Gaming Tracks: One Year Together,2508.0,100,66.29,0.4,221821.64,5205158.262626261,0.95,0.45,0.03,0.29,0.0,0.0,0.05,0.07,0.27,0.0,0.0,0.92,99.3333333333,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
23,23,37i9dQZF1DWYRNXjFoiid2,Pop Gaming,6724.0,100,56.06,0.14,212112.37,3235383.11,0.95,0.16,0.13,0.05,0.0,0.0,0.14,0.06,0.22,0.0,0.0,0.84,98.3333333333,99.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,24,37i9dQZF1DX4fpCWaHOned,Confidence Boost,168638.0,50,69.9,0.18,214238.42,4289110.76,0.96,0.2,0.02,0.06,0.0,0.0,0.08,0.02,0.26,0.0,0.0,0.98,98.3333333333,99.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,25,37i9dQZF1DWUACcBjzMiIY,Mellow Nights,735011.0,57,57.7368421053,0.017543859649099998,235421.82456100002,3563372.50877193,0.9824561403509999,0.052631578947400004,0.33333333333299997,0.017543859649099998,0.0,0.0,0.368421052632,0.105263157895,0.0,0.0,0.0,0.8421052631579999,99.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,26,37i9dQZF1DX1r5OrG7nJwS,No School No Worries,478959.0,51,57.5294117647,0.156862745098,216304.803922,3853343.2549019614,1.0,0.33333333333299997,0.33333333333299997,0.0980392156863,0.0,0.0,0.176470588235,0.0980392156863,0.0588235294118,0.0,0.0,0.862745098039,95.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,37i9dQZF1DXajH6rflDNWx,Quiet Weekend,8962.0,75,56.8933333333,0.0,237088.48,4010173.04,0.973333333333,0.106666666667,0.2,0.013333333333299998,0.013333333333299998,0.0,0.2,0.12,0.026666666666700003,0.0,0.0,0.7733333333329999,99.0,99.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,28,37i9dQZF1DWWOGXILUAh53,Skipping School,161206.0,37,54.270270270299996,0.0540540540541,206467.72973,3507622.918918919,0.9459459459460001,0.0810810810811,0.0810810810811,0.0540540540541,0.0,0.0,0.135135135135,0.0810810810811,0.0,0.0,0.027027027026999998,0.891891891892,94.3333333333,97.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,37i9dQZF1DX7wecgiVCMdD,The Big Game 2017,22545.0,45,66.55555555560001,0.17777777777800002,221620.933333,4214168.711111112,0.9111111111110001,0.266666666667,0.044444444444399996,0.06666666666669999,0.0,0.0,0.0888888888889,0.044444444444399996,0.288888888889,0.0,0.0,0.888888888889,99.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
30,30,7wiCMbRM2F6PQYGLwnJ7GJ,Power Hour,160283.0,38,41.868421052600006,0.34210526315800005,222491.52631599997,4586127.02631579,0.973684210526,0.47368421052599996,0.026315789473700002,0.23684210526299998,0.0,0.0,0.052631578947400004,0.210526315789,0.263157894737,0.0,0.0,0.868421052632,96.0,97.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,3Nh594yQ7PkhEPzUUAKlnH,Let Loose,1473.0,65,39.1538461538,0.23076923076900002,215128.0,4448335.615384615,0.953846153846,0.4,0.061538461538500004,0.2,0.0,0.0,0.046153846153800006,0.2,0.12307692307700001,0.0,0.0,0.738461538462,96.6666666667,97.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,3xGWOQUB6jgHd4PLVQvbfG,Top Picks Pop,542704.0,20,48.05,0.15,233676.45,4257363.4,0.9,0.35,0.2,0.1,0.05,0.0,0.15,0.2,0.15,0.0,0.0,0.9,94.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,2WIkzIBRwM9wRD9innJ8b7,Top Picks Party,160357.0,20,47.65,0.25,247621.75,3739938.5,0.9,0.55,0.2,0.15,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.85,94.6666666667,95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,37i9dQZF1DWTMYgB8TqtmR,Hits idag,10008.0,49,78.9795918367,0.14285714285700002,205627.102041,2525151.4897959186,0.8571428571430001,0.265306122449,0.061224489795900006,0.122448979592,0.0,0.0,0.122448979592,0.0,0.34693877550999996,0.0,0.0,0.714285714286,99.6666666667,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35,35,37i9dQZF1DX0Uv9tZ47pWo,Girls' Night,647699.0,75,69.76,0.2,210778.853333,3580005.68,0.88,0.22666666666700003,0.013333333333299998,0.06666666666669999,0.0,0.0,0.013333333333299998,0.05333333333330001,0.32,0.0,0.0,0.906666666667,99.0,99.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
36,36,37i9dQZF1DWXb9I5xoXLjp,50 Shades of Love,225374.0,50,51.14,0.04,250650.44,2230903.32,0.72,0.14,0.5,0.12,0.02,0.0,0.18,0.34,0.0,0.0,0.08,0.52,97.0,99.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,37,37i9dQZF1DWSKtEVXBdAHi,After Work,243756.0,57,71.9824561404,0.105263157895,206387.77193,2033078.210526316,0.7192982456139999,0.035087719298199996,0.08771929824560001,0.0,0.0,0.0,0.035087719298199996,0.0,0.456140350877,0.0,0.0,0.754385964912,97.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,38,37i9dQZF1DXcsT4WKI8W8r,Music for a Workday,66.0,100,57.17,0.09,209188.14,1884587.3232323232,0.83,0.04,0.13,0.01,0.0,0.0,0.24,0.03,0.21,0.0,0.0,0.52,99.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,39,37i9dQZF1DWVlLVXKTOAYa,Pop Right Now,14.0,59,75.0338983051,0.118644067797,204354.881356,2248526.474576271,0.847457627119,0.08474576271189999,0.08474576271189999,0.0169491525424,0.0,0.0,0.050847457627099996,0.0169491525424,0.271186440678,0.0,0.0,0.7627118644069999,98.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,40,37i9dQZF1DX0UrRvztWcAU,Wake Up Happy,10.0,88,66.02272727270001,0.159090909091,197114.863636,894680.1724137932,0.613636363636,0.113636363636,0.056818181818199996,0.0454545454545,0.0,0.0,0.147727272727,0.0454545454545,0.284090909091,0.0,0.0,0.5227272727269999,94.6666666667,95.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,37i9dQZF1DX843Qf4lrFtZ,"Young, Wild & Free",100158.0,63,67.19047619050001,0.111111111111,199456.031746,977613.2580645159,0.68253968254,0.190476190476,0.015873015873,0.0634920634921,0.0,0.0,0.15873015873,0.047619047619,0.428571428571,0.0,0.0,0.555555555556,95.0,99.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,42,37i9dQZF1DWYtQSOiZF6hj,Happy Birthday,2.0,31,46.0,0.0645161290323,218528.451613,2226846.483870968,0.6451612903230001,0.16129032258099998,0.387096774194,0.0645161290323,0.0,0.0,0.225806451613,0.09677419354839999,0.12903225806500002,0.0,0.0645161290323,0.548387096774,94.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,37i9dQZF1DX0FgqHNUrZu9,Wild Cards,384804.0,54,61.7592592593,0.240740740741,209102.5,429895.72222222225,0.537037037037,0.240740740741,0.148148148148,0.111111111111,0.09259259259260001,0.0,0.407407407407,0.148148148148,0.111111111111,0.0,0.0,0.462962962963,92.6666666667,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
