,playlist,name,followers,num_songs,av_song_pop,pct_explicit,avg_dur,av_artist_followers,pop_pct,rap_pct,rock_pct,hip_hop_pct,country_pct,metal_pct,indie_folk_pct,rnb_pct,edm_pct,classical_pct,jazz_pct,popular_artist_pct,top_3_artist_av_pop,top_artist_pop
616,37i9dQZF1DX6z20IXmBjWI,Infinite Acoustic,1445026.0,100,56.24,0.03,228514.52,378686.45,0.87,0.0,0.3,0.0,0.05,0.0,0.87,0.05,0.0,0.0,0.0,0.23,82.0,82.0
617,37i9dQZF1DWUNIrSzKgQbP,Autumn Acoustic,597121.0,51,54.2352941176,0.0,231170.980392,131971.9019607843,0.647058823529,0.0,0.0980392156863,0.0,0.0,0.0,0.745098039216,0.0196078431373,0.0,0.0,0.0,0.0980392156863,77.6666666667,81.0
618,6Hyc4LOiiaeFdDXQAVa1R6,Wanderlust,125.0,56,36.5714285714,0.0,223830.285714,329530.16071428574,0.732142857143,0.0,0.428571428571,0.0,0.214285714286,0.0,0.785714285714,0.0178571428571,0.0,0.0,0.0,0.178571428571,81.6666666667,82.0
619,37i9dQZF1DXaiAJKcabR16,Acoustic Grit,613445.0,55,32.0909090909,0.0,235975.745455,230792.94545454546,0.309090909091,0.0,0.309090909091,0.0,0.0363636363636,0.0,0.509090909091,0.0181818181818,0.0363636363636,0.0,0.0,0.109090909091,81.0,81.0
620,3vnx7BaCl3YmHrg3WGLedp,Take it Easy,0.0,95,29.8736842105,0.0105263157895,231020.042105,130052.22105263158,0.631578947368,0.0,0.568421052632,0.0,0.452631578947,0.0,0.726315789474,0.0105263157895,0.0105263157895,0.0,0.0,0.0315789473684,78.3333333333,81.0
621,37i9dQZF1DX4jUyNIMkj6N,Nordic Folk,0.0,83,35.4337349398,0.0,219946.084337,85572.51807228915,0.506024096386,0.0,0.168674698795,0.0120481927711,0.0,0.0,0.542168674699,0.0,0.0,0.0,0.0,0.0361445783133,76.0,76.0
622,6zcjhNUkQ6taQK9hxhweCj,Vintage Blues Folk,99037.0,48,26.7083333333,0.0,225763.166667,272044.0208333333,0.333333333333,0.0,0.354166666667,0.0,0.0625,0.0,0.479166666667,0.0416666666667,0.0208333333333,0.0,0.0,0.125,81.0,81.0
623,3MAEbGRa9tUlU7AlE66sIr,Home Sweet Home,11227.0,38,45.5526315789,0.0,239796.394737,330761.0,0.868421052632,0.0,0.263157894737,0.0,0.0263157894737,0.0,0.894736842105,0.0789473684211,0.0,0.0,0.0,0.210526315789,81.6666666667,82.0
624,0ByLkBLDx1AS5yXJuBTyCd,World Folk,29623.0,36,19.25,0.0,225608.361111,118225.75,0.333333333333,0.0,0.138888888889,0.0277777777778,0.0,0.0,0.166666666667,0.0555555555556,0.0,0.0,0.0,0.0555555555556,73.6666666667,76.0
625,37i9dQZF1DX0Xw7j7jgTvT,Early Grey Morning,0.0,41,42.0731707317,0.0243902439024,232821.341463,166004.8536585366,0.634146341463,0.0487804878049,0.121951219512,0.0487804878049,0.0243902439024,0.0,0.536585365854,0.146341463415,0.0,0.0,0.0,0.0731707317073,81.6666666667,90.0
626,37i9dQZF1DXd0kt8hxcGlr,Summer Sunshine,2406101.0,50,51.44,0.06,217997.78,1017234.34,0.9,0.0,0.94,0.0,0.0,0.0,0.94,0.04,0.0,0.0,0.0,0.28,90.0,94.0
627,37i9dQZF1DX2rPq06fHpAZ,Don't Forget this Name,303.0,20,42.4,0.05,263477.7,1615269.6,0.35,0.0,0.9,0.0,0.05,0.3,0.45,0.0,0.0,0.0,0.0,0.55,85.0,86.0
628,37i9dQZF1DXdq2fh9E9UKg,Epic Workout,10967.0,51,44.0588235294,0.078431372549,219868.745098,584476.9607843137,0.941176470588,0.0,0.764705882353,0.0,0.0,0.0,0.941176470588,0.0,0.0196078431373,0.0,0.0,0.156862745098,85.3333333333,94.0
629,37i9dQZF1DWXnscMH24yOc,Chill Covers,397046.0,100,35.06,0.02,220892.7,157670.9,0.53,0.01,0.16,0.0,0.02,0.0,0.51,0.1,0.0,0.01,0.0,0.1,82.3333333333,85.0
630,50l7KMPuO1jMnpofYHCwV1,Austin After Dark,34549.0,41,26.6585365854,0.170731707317,227583.219512,166454.26829268291,0.756097560976,0.146341463415,0.463414634146,0.121951219512,0.0243902439024,0.0,0.731707317073,0.170731707317,0.0243902439024,0.0,0.0,0.0243902439024,76.3333333333,81.0
631,37i9dQZF1DXaUDcU6KDCj4,Fresh Folk,85536.0,100,39.04,0.02,223738.42,68984.14285714286,0.37,0.0,0.24,0.0,0.1,0.0,0.47,0.03,0.0,0.0,0.02,0.03,79.3333333333,82.0
